ID tij Gender Environment Result Date Season age dop RegionCEU RegionCHN RegionEEU RegionNAM RegionRUS season_number
153 0.237639788110653 0 1 17.43 38872 2006 24.9205479452055 0 0 0 0 0 1 4
153 0.239111241907004 0 1 17.03 38882 2006 24.9479452054795 0 0 0 0 0 1 4
153 0.239258387286639 0 1 17.68 38883 2006 24.9506849315068 0 0 0 0 0 1 4
153 0.240582695703355 0 1 18.61 38892 2006 24.9753424657534 0 0 0 0 0 1 4
153 0.243672748675692 0 1 18.78 38913 2006 25.0328767123288 0 0 0 0 0 1 4
153 0.247645673925839 0 1 17.15 38940 2006 25.1068493150685 0 0 0 0 0 1 4
153 0.247792819305474 0 1 17.59 38941 2006 25.1095890410959 0 0 0 0 0 1 4
153 0.249852854620365 0 1 17.32 38955 2006 25.1479452054795 0 0 0 0 0 1 4
153 0.271630370806357 0 0 17.19 39103 2007 25.5534246575342 0 0 0 0 0 1 5
153 0.272660388463802 0 0 17.39 39110 2007 25.572602739726 0 0 0 0 0 1 5
153 0.274426133019423 0 0 17.53 39122 2007 25.6054794520548 0 0 0 0 0 1 5
153 0.274720423778693 0 0 18.01 39124 2007 25.6109589041096 0 0 0 0 0 1 5
153 0.285020600353149 0 1 17.59 39194 2007 25.8027397260274 0 0 0 0 0 1 5
153 0.288404944084756 0 1 18.04 39217 2007 25.8657534246575 0 0 0 0 0 1 5
153 0.290170688640377 0 1 18.25 39229 2007 25.8986301369863 0 0 0 0 0 1 5
153 0.292083578575633 0 1 18.45 39242 2007 25.9342465753425 0 0 0 0 0 1 5
153 0.29635079458505 0 1 18.16 39271 2007 26.013698630137 0 0 0 0 0 1 5
153 0.299735138316657 0 1 18.53 39294 2007 26.0767123287671 0 0 0 0 0 1 5
153 0.303560918187169 0 1 17.65 39320 2007 26.1479452054795 0 0 0 0 0 1 5
153 0.325044143613891 0 0 18.00 39466 2008 26.5479452054795 0 0 0 0 0 1 6
153 0.328281341965862 0 0 17.21 39488 2008 26.6082191780822 0 0 0 0 0 1 6
153 0.329164214243673 0 0 17.27 39494 2008 26.6246575342466 0 0 0 0 0 1 6
153 0.344173042966451 0 1 18.36 39596 2008 26.9041095890411 0 0 0 0 0 1 6
153 0.344614479105356 0 1 18.11 39599 2008 26.9123287671233 0 0 0 0 0 1 6
153 0.351530311948205 0 1 17.84 39646 2008 27.041095890411 0 0 0 0 0 1 6
153 0.359034726309594 0 1 16.20 39697 2008 27.1808219178082 0 0 0 0 0 1 6
153 0.374484991171277 0 0 13.75 39802 2008 27.4684931506849 0 0 0 0 0 1 6
154 0.0178045909358446 0 1 14.41 37378 2002 17.2712328767123 0 0 0 0 1 0 0
154 0.0191288993525603 0 1 14.12 37387 2002 17.2958904109589 0 0 0 0 1 0 0
154 0.0737198351971748 0 1 14.64 37758 2003 18.3123287671233 0 0 0 0 1 0 1
154 0.109770453207769 0 0 15.42 38003 2004 18.9835616438356 0 0 0 0 1 0 2
154 0.11094761624485 0 0 14.73 38011 2004 19.0054794520548 0 0 0 0 1 0 2
154 0.111977633902295 0 0 15.04 38018 2004 19.0246575342466 0 0 0 0 1 0 2
154 0.112860506180106 0 0 14.77 38024 2004 19.041095890411 0 0 0 0 1 0 2
154 0.114773396115362 0 0 16.76 38037 2004 19.0767123287671 0 0 0 0 1 0 2
154 0.116097704532078 0 0 15.97 38046 2004 19.1013698630137 0 0 0 0 1 0 2
154 0.116980576809888 0 0 14.72 38052 2004 19.1178082191781 0 0 0 0 1 0 2
154 0.118010594467334 0 0 16.27 38059 2004 19.1369863013699 0 0 0 0 1 0 2
154 0.120070629782225 0 1 14.79 38073 2004 19.1753424657534 0 0 0 0 1 0 2
154 0.12110064743967 0 1 15.42 38080 2004 19.1945205479452 0 0 0 0 1 0 2
154 0.122130665097116 0 1 14.67 38087 2004 19.213698630137 0 0 0 0 1 0 2
154 0.125367863449088 0 1 14.87 38109 2004 19.2739726027397 0 0 0 0 1 0 2
154 0.126250735726898 0 1 14.48 38115 2004 19.2904109589041 0 0 0 0 1 0 2
154 0.129340788699235 0 1 14.26 38136 2004 19.3479452054795 0 0 0 0 1 0 2
154 0.172601530311948 0 1 15.24 38430 2005 20.1534246575342 0 0 0 0 1 0 3
154 0.217039434961742 0 0 15.27 38732 2006 20.9808219178082 0 0 0 0 1 0 4
154 0.22307239552678 0 0 15.16 38773 2006 21.0931506849315 0 0 0 0 1 0 4
154 0.226162448499117 0 1 14.60 38794 2006 21.1506849315068 0 0 0 0 1 0 4
154 0.228222483814008 0 1 15.28 38808 2006 21.1890410958904 0 0 0 0 1 0 4
154 0.229105356091819 0 1 15.47 38814 2006 21.2054794520548 0 0 0 0 1 0 4
154 0.230282519128899 0 1 15.05 38822 2006 21.227397260274 0 0 0 0 1 0 4
154 0.23116539140671 0 1 16.07 38828 2006 21.2438356164384 0 0 0 0 1 0 4
154 0.23204826368452 0 1 15.73 38834 2006 21.2602739726027 0 0 0 0 1 0 4
154 0.234255444379046 0 1 14.82 38849 2006 21.3013698630137 0 0 0 0 1 0 4
154 0.236315479693938 0 1 15.60 38863 2006 21.3397260273973 0 0 0 0 1 0 4
154 0.238228369629194 0 1 15.41 38876 2006 21.3753424657534 0 0 0 0 1 0 4
155 0.0180988816951148 0 1 14.08 37380 2002 17.8684931506849 0 0 0 0 1 0 0
155 0.112860506180106 0 0 14.37 38024 2004 19.6328767123288 0 0 0 0 1 0 2
155 0.114920541494997 0 0 15.66 38038 2004 19.6712328767123 0 0 0 0 1 0 2
155 0.115950559152443 0 0 14.57 38045 2004 19.6904109589041 0 0 0 0 1 0 2
155 0.116980576809888 0 0 14.43 38052 2004 19.7095890410959 0 0 0 0 1 0 2
155 0.119040612124779 0 1 14.51 38066 2004 19.7479452054795 0 0 0 0 1 0 2
155 0.120070629782225 0 1 15.63 38073 2004 19.7671232876712 0 0 0 0 1 0 2
155 0.12110064743967 0 1 14.83 38080 2004 19.786301369863 0 0 0 0 1 0 2
155 0.164361389052384 0 0 14.40 38374 2005 20.5917808219178 0 0 0 0 1 0 3
155 0.165391406709829 0 0 15.24 38381 2005 20.6109589041096 0 0 0 0 1 0 3
155 0.166421424367275 0 0 14.67 38388 2005 20.6301369863014 0 0 0 0 1 0 3
155 0.16745144202472 0 0 14.94 38395 2005 20.6493150684932 0 0 0 0 1 0 3
155 0.168481459682166 0 0 14.66 38402 2005 20.6684931506849 0 0 0 0 1 0 3
155 0.170541494997057 0 0 14.89 38416 2005 20.7068493150685 0 0 0 0 1 0 3
155 0.173631547969394 0 1 14.49 38437 2005 20.7643835616438 0 0 0 0 1 0 3
155 0.174808711006474 0 1 14.95 38445 2005 20.786301369863 0 0 0 0 1 0 3
155 0.177751618599176 0 1 15.46 38465 2005 20.841095890411 0 0 0 0 1 0 3
155 0.178634490876986 0 1 13.99 38471 2005 20.8575342465753 0 0 0 0 1 0 3
155 0.179811653914067 0 1 14.59 38479 2005 20.8794520547945 0 0 0 0 1 0 3
155 0.180841671571513 0 1 15.83 38486 2005 20.8986301369863 0 0 0 0 1 0 3
155 0.216892289582107 0 0 15.34 38731 2006 21.5698630136986 0 0 0 0 1 0 4
155 0.217922307239553 0 0 13.87 38738 2006 21.5890410958904 0 0 0 0 1 0 4
155 0.218952324896998 0 0 14.44 38745 2006 21.6082191780822 0 0 0 0 1 0 4
155 0.219982342554444 0 0 14.97 38752 2006 21.627397260274 0 0 0 0 1 0 4
155 0.2218952324897 0 0 13.81 38765 2006 21.6630136986301 0 0 0 0 1 0 4
155 0.22307239552678 0 0 14.17 38773 2006 21.6849315068493 0 0 0 0 1 0 4
155 0.229252501471454 0 1 14.24 38815 2006 21.8 0 0 0 0 1 0 4
155 0.230282519128899 0 1 14.65 38822 2006 21.8191780821918 0 0 0 0 1 0 4
155 0.23116539140671 0 1 15.18 38828 2006 21.8356164383562 0 0 0 0 1 0 4
155 0.233372572101236 0 1 14.66 38843 2006 21.8767123287671 0 0 0 0 1 0 4
155 0.234402589758682 0 1 14.90 38850 2006 21.8958904109589 0 0 0 0 1 0 4
155 0.236315479693938 0 1 15.17 38863 2006 21.9315068493151 0 0 0 0 1 0 4
155 0.270453207769276 0 0 15.15 39095 2007 22.5671232876712 0 0 0 0 1 0 5
155 0.271483225426722 0 0 15.10 39102 2007 22.586301369863 0 0 0 0 1 0 5
155 0.271483225426722 0 0 14.50 39102 2007 22.586301369863 0 0 0 0 1 0 5
155 0.272513243084167 0 0 14.93 39109 2007 22.6054794520548 0 0 0 0 1 0 5
155 0.273543260741613 0 0 14.82 39116 2007 22.6246575342466 0 0 0 0 1 0 5
155 0.274573278399058 0 0 15.21 39123 2007 22.6438356164384 0 0 0 0 1 0 5
155 0.275456150676869 0 0 15.73 39129 2007 22.6602739726027 0 0 0 0 1 0 5
155 0.276633313713949 0 0 15.42 39137 2007 22.6821917808219 0 0 0 0 1 0 5
155 0.281783402001177 0 1 15.17 39172 2007 22.7780821917808 0 0 0 0 1 0 5
155 0.283843437316068 0 1 14.53 39186 2007 22.8164383561644 0 0 0 0 1 0 5
155 0.284726309593879 0 1 15.07 39192 2007 22.8328767123288 0 0 0 0 1 0 5
155 0.285903472630959 0 1 15.16 39200 2007 22.8547945205479 0 0 0 0 1 0 5
155 0.286050618010594 0 1 15.85 39201 2007 22.8575342465753 0 0 0 0 1 0 5
155 0.286933490288405 0 1 16.37 39207 2007 22.8739726027397 0 0 0 0 1 0 5
155 0.288110653325486 0 1 15.66 39215 2007 22.8958904109589 0 0 0 0 1 0 5
155 0.289876397881107 0 1 16.28 39227 2007 22.9287671232877 0 0 0 0 1 0 5
155 0.291789287816363 0 1 15.87 39240 2007 22.9643835616438 0 0 0 0 1 0 5
155 0.292083578575633 0 1 15.34 39242 2007 22.9698630136986 0 0 0 0 1 0 5
155 0.294290759270159 0 1 15.07 39257 2007 23.0109589041096 0 0 0 0 1 0 5
155 0.325044143613891 0 0 15.54 39466 2008 23.5835616438356 0 0 0 0 1 0 6
155 0.326074161271336 0 0 15.91 39473 2008 23.6027397260274 0 0 0 0 1 0 6
155 0.327104178928782 0 0 16.30 39480 2008 23.6219178082192 0 0 0 0 1 0 6
155 0.328134196586227 0 0 15.68 39487 2008 23.641095890411 0 0 0 0 1 0 6
155 0.330047086521483 0 0 15.77 39500 2008 23.6767123287671 0 0 0 0 1 0 6
155 0.331959976456739 0 0 15.95 39513 2008 23.7123287671233 0 0 0 0 1 0 6
155 0.332254267216009 0 0 15.91 39515 2008 23.7178082191781 0 0 0 0 1 0 6
155 0.339464390818128 0 1 15.52 39564 2008 23.8520547945205 0 0 0 0 1 0 6
155 0.339611536197763 0 1 15.70 39565 2008 23.8547945205479 0 0 0 0 1 0 6
155 0.340494408475574 0 1 16.37 39571 2008 23.8712328767123 0 0 0 0 1 0 6
155 0.341524426133019 0 1 15.72 39578 2008 23.8904109589041 0 0 0 0 1 0 6
155 0.342554443790465 0 1 16.00 39585 2008 23.9095890410959 0 0 0 0 1 0 6
155 0.349470276633314 0 1 14.72 39632 2008 24.0383561643836 0 0 0 0 1 0 6
155 0.351824602707475 0 1 14.38 39648 2008 24.0821917808219 0 0 0 0 1 0 6
155 0.444526191877575 0 1 15.24 40278 2010 25.8082191780822 0 0 0 0 1 0 8
155 0.448793407886992 0 1 14.68 40307 2010 25.8876712328767 0 0 0 0 1 0 8
155 0.449823425544438 0 1 14.58 40314 2010 25.9068493150685 0 0 0 0 1 0 8
155 0.498969982342554 0 1 15.43 40648 2011 26.8219178082192 0 0 0 0 1 0 9
156 0.00264861683343143 1 0 17.18 36910 2001 17.3150684931507 0 0 0 1 0 0 0
156 0.0182460270747499 1 1 17.27 37016 2001 17.6054794520548 0 0 0 1 0 0 0
156 0.020306062389641 1 1 17.21 37030 2001 17.6438356164384 0 0 0 1 0 0 0
156 0.0231018246027075 1 1 18.18 37049 2001 17.6958904109589 0 0 0 1 0 0 0
156 0.0292819305473808 1 1 17.22 37091 2001 17.8109589041096 0 0 0 1 0 0 0
156 0.0294290759270159 1 1 16.18 37092 2001 17.813698630137 0 0 0 1 0 0 0
156 0.0542966450853443 1 0 16.75 37261 2002 18.2767123287671 0 0 0 1 0 0 1
156 0.0562095350206004 1 0 17.63 37274 2002 18.3123287671233 0 0 0 1 0 0 1
156 0.0913772807533843 1 1 17.07 37513 2002 18.9671232876712 0 0 0 1 0 0 1
156 0.12948793407887 1 1 17.84 37772 2003 19.6767123287671 0 0 0 1 0 0 2
156 0.131695114773396 1 1 18.08 37787 2003 19.7178082191781 0 0 0 1 0 0 2
156 0.134490876986463 1 1 18.39 37806 2003 19.7698630136986 0 0 0 1 0 0 2
156 0.135226603884638 1 1 18.02 37811 2003 19.7835616438356 0 0 0 1 0 0 2
156 0.139935256032961 1 1 18.02 37843 2003 19.8712328767123 0 0 0 1 0 0 2
156 0.144938198940553 1 1 18.28 37877 2003 19.9643835616438 0 0 0 1 0 0 2
156 0.182018834608593 1 1 16.72 38129 2004 20.6547945205479 0 0 0 1 0 0 3
156 0.183048852266039 1 1 17.28 38136 2004 20.6739726027397 0 0 0 1 0 0 3
156 0.235579752795762 1 1 17.74 38493 2005 21.6520547945205 0 0 0 1 0 0 4
156 0.236609770453208 1 1 16.50 38500 2005 21.6712328767123 0 0 0 1 0 0 4
156 0.239699823425544 1 1 17.08 38521 2005 21.7287671232877 0 0 0 1 0 0 4
156 0.240582695703355 1 1 17.52 38527 2005 21.7452054794521 0 0 0 1 0 0 4
156 0.243672748675692 1 1 17.90 38548 2005 21.8027397260274 0 0 0 1 0 0 4
156 0.243967039434962 1 1 17.50 38550 2005 21.8082191780822 0 0 0 1 0 0 4
156 0.286639199529135 1 1 18.43 38840 2006 22.6027397260274 0 0 0 1 0 0 5
156 0.289140670982931 1 1 16.72 38857 2006 22.6493150684932 0 0 0 1 0 0 5
156 0.289287816362566 1 1 18.44 38858 2006 22.6520547945205 0 0 0 1 0 0 5
156 0.290170688640377 1 1 17.72 38864 2006 22.6684931506849 0 0 0 1 0 0 5
156 0.293407886992348 1 1 18.37 38886 2006 22.7287671232877 0 0 0 1 0 0 5
156 0.293996468510889 1 1 18.30 38890 2006 22.7397260273973 0 0 0 1 0 0 5
156 0.328428487345497 1 0 18.87 39124 2007 23.3808219178082 0 0 0 1 0 0 6
156 0.329311359623308 1 0 18.37 39130 2007 23.3972602739726 0 0 0 1 0 0 6
156 0.344761624484991 1 1 18.21 39235 2007 23.6849315068493 0 0 0 1 0 0 6
156 0.348881695114773 1 1 18.60 39263 2007 23.7616438356164 0 0 0 1 0 0 6
156 0.354031783402001 1 1 19.13 39298 2007 23.8575342465753 0 0 0 1 0 0 6
156 0.377722189523249 1 0 17.27 39459 2008 24.2986301369863 0 0 0 1 0 0 7
156 0.383902295467922 1 0 17.92 39501 2008 24.413698630137 0 0 0 1 0 0 7
156 0.394202472042378 1 1 17.94 39571 2008 24.6054794520548 0 0 0 1 0 0 7
156 0.395821071218364 1 1 18.00 39582 2008 24.6356164383562 0 0 0 1 0 0 7
156 0.397145379635079 1 1 16.74 39591 2008 24.6602739726027 0 0 0 1 0 0 7
156 0.397292525014715 1 1 18.45 39592 2008 24.6630136986301 0 0 0 1 0 0 7
156 0.39832254267216 1 1 18.72 39599 2008 24.6821917808219 0 0 0 1 0 0 7
156 0.3989111241907 1 1 18.24 39603 2008 24.6931506849315 0 0 0 1 0 0 7
156 0.399941141848146 1 1 18.22 39610 2008 24.7123287671233 0 0 0 1 0 0 7
156 0.400529723366686 1 1 18.56 39614 2008 24.7232876712329 0 0 0 1 0 0 7
156 0.402442613301942 1 1 18.64 39627 2008 24.758904109589 0 0 0 1 0 0 7
156 0.403325485579753 1 1 18.62 39633 2008 24.7753424657534 0 0 0 1 0 0 7
156 0.40670982931136 1 1 18.56 39656 2008 24.8383561643836 0 0 0 1 0 0 7
156 0.409358446144791 1 1 18.27 39674 2008 24.8876712328767 0 0 0 1 0 0 7
156 0.411712772218952 1 1 19.23 39690 2008 24.9315068493151 0 0 0 1 0 0 7
156 0.412742789876398 1 1 19.14 39697 2008 24.9506849315068 0 0 0 1 0 0 7
156 0.414802825191289 1 1 18.75 39711 2008 24.9890410958904 0 0 0 1 0 0 7
156 0.41627427898764 1 1 18.98 39721 2008 25.0164383561644 0 0 0 1 0 0 7
156 0.429664508534432 1 0 19.10 39812 2008 25.2657534246575 0 0 0 1 0 0 7
156 0.432313125367863 1 0 19.37 39830 2009 25.3150684931507 0 0 0 1 0 0 8
156 0.437463213655091 1 0 19.32 39865 2009 25.4109589041096 0 0 0 1 0 0 8
156 0.447910535609182 1 1 19.83 39936 2009 25.6054794520548 0 0 0 1 0 0 8
156 0.450853443201883 1 1 19.55 39956 2009 25.6602739726027 0 0 0 1 0 0 8
156 0.451883460859329 1 1 19.42 39963 2009 25.6794520547945 0 0 0 1 0 0 8
156 0.452766333137139 1 1 17.87 39969 2009 25.6958904109589 0 0 0 1 0 0 8
156 0.45335491465568 1 1 19.62 39973 2009 25.7068493150685 0 0 0 1 0 0 8
156 0.457474985285462 1 1 18.83 40001 2009 25.7835616438356 0 0 0 1 0 0 8
156 0.457474985285462 1 1 19.38 40001 2009 25.7835616438356 0 0 0 1 0 0 8
156 0.461153619776339 1 1 19.44 40026 2009 25.8520547945205 0 0 0 1 0 0 8
156 0.461153619776339 1 1 18.72 40026 2009 25.8520547945205 0 0 0 1 0 0 8
156 0.463066509711595 1 1 19.12 40039 2009 25.8876712328767 0 0 0 1 0 0 8
156 0.4635079458505 1 1 19.34 40042 2009 25.8958904109589 0 0 0 1 0 0 8
156 0.466303708063567 1 1 19.63 40061 2009 25.9479452054795 0 0 0 1 0 0 8
156 0.467775161859918 1 1 18.98 40071 2009 25.9753424657534 0 0 0 1 0 0 8
156 0.487786933490288 1 1 18.66 40207 2010 26.3479452054795 0 0 0 1 0 0 9
156 0.489111241907004 1 0 18.73 40216 2010 26.372602739726 0 0 0 1 0 0 9
156 0.489552678045909 1 0 18.64 40219 2010 26.3808219178082 0 0 0 1 0 0 9
156 0.49102413184226 1 0 18.86 40229 2010 26.4082191780822 0 0 0 1 0 0 9
156 0.492054149499706 1 0 19.91 40236 2010 26.427397260274 0 0 0 1 0 0 9
156 0.501324308416716 1 1 18.59 40299 2010 26.6 0 0 0 1 0 0 9
157 0.0309005297233667 0 1 16.38 37467 2002 19.2109589041096 0 0 1 0 0 0 0
157 0.0613596233078281 0 0 16.37 37674 2003 19.7780821917808 0 0 1 0 0 0 1
157 0.0853443201883461 0 1 16.90 37837 2003 20.2246575342466 0 0 1 0 0 0 1
157 0.0912301353737493 0 1 16.41 37877 2003 20.3342465753425 0 0 1 0 0 0 1
157 0.115214832254267 0 0 16.05 38040 2004 20.7808219178082 0 0 1 0 0 0 2
157 0.123160682754562 0 1 16.23 38094 2004 20.9287671232877 0 0 1 0 0 0 2
157 0.123896409652737 0 1 16.16 38099 2004 20.9424657534247 0 0 1 0 0 0 2
157 0.128310771041789 0 1 16.43 38129 2004 21.0246575342466 0 0 1 0 0 0 2
157 0.128310771041789 0 1 16.49 38129 2004 21.0246575342466 0 0 1 0 0 0 2
157 0.136550912301354 0 1 16.28 38185 2004 21.1780821917808 0 0 1 0 0 0 2
157 0.138610947616245 0 1 16.42 38199 2004 21.2164383561644 0 0 1 0 0 0 2
157 0.143613890523838 0 1 15.97 38233 2004 21.3095890410959 0 0 1 0 0 0 2
157 0.168775750441436 0 0 16.41 38404 2005 21.7780821917808 0 0 1 0 0 0 3
157 0.170688640376692 0 0 16.75 38417 2005 21.813698630137 0 0 1 0 0 0 3
157 0.177751618599176 0 1 16.82 38465 2005 21.9452054794521 0 0 1 0 0 0 3
157 0.182018834608593 0 1 16.74 38494 2005 22.0246575342466 0 0 1 0 0 0 3
157 0.186874632136551 0 1 16.76 38527 2005 22.1150684931507 0 0 1 0 0 0 3
157 0.203796350794585 0 1 18.28 38642 2005 22.4301369863014 0 0 1 0 0 0 3
157 0.22307239552678 0 0 16.34 38773 2006 22.7890410958904 0 0 1 0 0 0 4
157 0.23145968216598 0 1 16.08 38830 2006 22.9452054794521 0 0 1 0 0 0 4
157 0.234549735138317 0 1 16.88 38851 2006 23.0027397260274 0 0 1 0 0 0 4
157 0.236609770453208 0 1 16.96 38865 2006 23.041095890411 0 0 1 0 0 0 4
157 0.246909947027663 0 1 17.22 38935 2006 23.2328767123288 0 0 1 0 0 0 4
157 0.246909947027663 0 1 16.99 38935 2006 23.2328767123288 0 0 1 0 0 0 4
157 0.250735726898175 0 1 16.39 38961 2006 23.3041095890411 0 0 1 0 0 0 4
157 0.25927015891701 0 1 16.85 39019 2006 23.4630136986301 0 0 1 0 0 0 4
157 0.279576221306651 0 0 16.79 39157 2007 23.841095890411 0 0 1 0 0 0 5
157 0.291936433195998 0 1 13.64 39241 2007 24.0712328767123 0 0 1 0 0 0 5
157 0.29605650382578 0 1 14.13 39269 2007 24.1479452054795 0 0 1 0 0 0 5
157 0.298263684520306 0 1 15.37 39284 2007 24.1890410958904 0 0 1 0 0 0 5
157 0.300323719835197 0 1 15.10 39298 2007 24.227397260274 0 0 1 0 0 0 5
157 0.326221306650971 0 0 15.01 39474 2008 24.7095890410959 0 0 1 0 0 0 6
157 0.330782813419659 0 0 15.31 39505 2008 24.7945205479452 0 0 1 0 0 0 6
157 0.337257210123602 0 1 14.71 39549 2008 24.9150684931507 0 0 1 0 0 0 6
157 0.343437316068275 0 1 14.95 39591 2008 25.0301369863014 0 0 1 0 0 0 6
157 0.359917598587404 0 1 14.36 39703 2008 25.3369863013699 0 0 1 0 0 0 6
157 0.364184814596822 0 1 14.79 39732 2008 25.4164383561644 0 0 1 0 0 0 6
157 0.386992348440259 0 0 14.15 39887 2009 25.841095890411 0 0 1 0 0 0 7
157 0.396851088875809 0 1 14.58 39954 2009 26.0246575342466 0 0 1 0 0 0 7
157 0.400088287227781 0 1 14.70 39976 2009 26.0849315068493 0 0 1 0 0 0 7
157 0.403178340200118 0 1 15.12 39997 2009 26.1424657534247 0 0 1 0 0 0 7
157 0.419364331959976 0 1 15.48 40107 2009 26.4438356164384 0 0 1 0 0 0 7
158 0.0261918775750441 0 1 14.34 37800 2003 18.4219178082192 0 0 0 1 0 0 0
158 0.0569452619187758 0 0 15.02 38009 2004 18.9945205479452 0 0 0 1 0 0 1
158 0.0612124779281931 0 0 15.64 38038 2004 19.0739726027397 0 0 0 1 0 0 1
158 0.070335491465568 0 1 14.97 38100 2004 19.2438356164384 0 0 0 1 0 0 1
158 0.0735726898175397 0 1 14.76 38122 2004 19.3041095890411 0 0 0 1 0 0 1
158 0.0747498528546204 0 1 14.50 38130 2004 19.3260273972603 0 0 0 1 0 0 1
158 0.0756327251324308 0 1 15.27 38136 2004 19.3424657534247 0 0 0 1 0 0 1
158 0.0766627427898764 0 1 14.99 38143 2004 19.3616438356164 0 0 0 1 0 0 1
158 0.0785756327251324 0 1 14.79 38156 2004 19.3972602739726 0 0 0 1 0 0 1
158 0.0797527957622131 0 1 15.69 38164 2004 19.4191780821918 0 0 0 1 0 0 1
158 0.0806356680400235 0 1 15.10 38170 2004 19.4356164383562 0 0 0 1 0 0 1
158 0.0826957033549147 0 1 14.05 38184 2004 19.4739726027397 0 0 0 1 0 0 1
158 0.0887286639199529 0 1 14.62 38225 2004 19.586301369863 0 0 0 1 0 0 1
158 0.0910829899941142 0 1 14.42 38241 2004 19.6301369863014 0 0 0 1 0 0 1
158 0.142583872866392 0 1 15.49 38591 2005 20.5890410958904 0 0 0 1 0 0 2
158 0.181724543849323 0 1 14.42 38857 2006 21.3178082191781 0 0 0 1 0 0 3
158 0.18481459682166 0 1 14.51 38878 2006 21.3753424657534 0 0 0 1 0 0 3
158 0.188934667451442 0 1 14.50 38906 2006 21.4520547945205 0 0 0 1 0 0 3
158 0.196144791053561 0 1 13.92 38955 2006 21.586301369863 0 0 0 1 0 0 3
158 0.197174808711006 0 1 14.82 38962 2006 21.6054794520548 0 0 0 1 0 0 3
158 0.199234844025898 0 1 14.25 38976 2006 21.6438356164384 0 0 0 1 0 0 3
158 0.235285462036492 0 1 16.51 39221 2007 22.3150684931507 0 0 0 1 0 0 4
158 0.239552678045909 0 1 15.73 39250 2007 22.3945205479452 0 0 0 1 0 0 4
158 0.241465567981165 0 1 15.28 39263 2007 22.4301369863014 0 0 0 1 0 0 4
158 0.243231312536786 0 1 15.17 39275 2007 22.4630136986301 0 0 0 1 0 0 4
158 0.243231312536786 0 1 14.90 39275 2007 22.4630136986301 0 0 0 1 0 0 4
158 0.25058858151854 0 1 15.57 39325 2007 22.6 0 0 0 1 0 0 4
158 0.251765744555621 0 1 15.34 39333 2007 22.6219178082192 0 0 0 1 0 0 4
158 0.295026486168334 0 1 14.50 39627 2008 23.427397260274 0 0 0 1 0 0 5
158 0.295909358446145 0 1 14.79 39633 2008 23.4438356164384 0 0 0 1 0 0 5
158 0.30532666274279 0 1 13.74 39697 2008 23.6191780821918 0 0 0 1 0 0 5
159 0.050029429075927 0 0 14.42 37597 2002 19.8684931506849 0 0 0 0 1 0 0
159 0.11124190700412 0 0 14.47 38013 2004 21.0082191780822 0 0 0 0 1 0 2
159 0.11992348440259 0 1 14.71 38072 2004 21.1698630136986 0 0 0 0 1 0 2
159 0.124190700412007 0 1 14.53 38101 2004 21.2493150684931 0 0 0 0 1 0 2
159 0.125220718069453 0 1 15.34 38108 2004 21.2684931506849 0 0 0 0 1 0 2
159 0.127133608004709 0 1 15.32 38121 2004 21.3041095890411 0 0 0 0 1 0 2
159 0.129340788699235 0 1 14.61 38136 2004 21.3452054794521 0 0 0 0 1 0 2
159 0.15818128310771 0 0 15.10 38332 2004 21.8821917808219 0 0 0 0 1 0 2
159 0.164361389052384 0 0 14.10 38374 2005 21.9972602739726 0 0 0 0 1 0 3
159 0.165244261330194 0 0 15.44 38380 2005 22.013698630137 0 0 0 0 1 0 3
159 0.166421424367275 0 0 15.48 38388 2005 22.0356164383562 0 0 0 0 1 0 3
159 0.16745144202472 0 0 15.08 38395 2005 22.0547945205479 0 0 0 0 1 0 3
159 0.168481459682166 0 0 15.28 38402 2005 22.0739726027397 0 0 0 0 1 0 3
159 0.169511477339612 0 0 15.73 38409 2005 22.0931506849315 0 0 0 0 1 0 3
159 0.170541494997057 0 0 16.09 38416 2005 22.1123287671233 0 0 0 0 1 0 3
159 0.171424367274868 0 0 15.54 38422 2005 22.1287671232877 0 0 0 0 1 0 3
159 0.175691583284285 0 1 15.31 38451 2005 22.2082191780822 0 0 0 0 1 0 3
159 0.17672160094173 0 1 15.17 38458 2005 22.227397260274 0 0 0 0 1 0 3
159 0.177751618599176 0 1 15.02 38465 2005 22.2465753424658 0 0 0 0 1 0 3
159 0.178634490876986 0 1 16.09 38471 2005 22.2630136986301 0 0 0 0 1 0 3
159 0.179811653914067 0 1 16.69 38479 2005 22.2849315068493 0 0 0 0 1 0 3
159 0.180694526191878 0 1 15.71 38485 2005 22.3013698630137 0 0 0 0 1 0 3
159 0.182901706886404 0 1 16.45 38500 2005 22.3424657534247 0 0 0 0 1 0 3
159 0.184667451442025 0 1 15.46 38512 2005 22.3753424657534 0 0 0 0 1 0 3
159 0.186874632136551 0 1 15.58 38527 2005 22.4164383561644 0 0 0 0 1 0 3
160 0.00161859917598587 0 0 14.93 37633 2003 21.1643835616438 0 0 0 0 1 0 0
160 0.00868157739846969 0 0 15.26 37681 2003 21.2958904109589 0 0 0 0 1 0 0
160 0.00882872277810477 0 0 15.48 37682 2003 21.2986301369863 0 0 0 0 1 0 0
160 0.0107416127133608 0 0 15.24 37695 2003 21.3342465753425 0 0 0 0 1 0 0
160 0.0210417892878164 0 1 14.65 37765 2003 21.5260273972603 0 0 0 0 1 0 0
160 0.0601824602707475 0 0 15.23 38031 2004 22.2547945205479 0 0 0 0 1 0 1
